p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.857825144503928	0.599	0.453	0	Endothelial	RHOB
0	0.857524906301888	0.571	0.31	0	Endothelial	CDC37
0	0.856869541257805	0.285	0.081	0	Endothelial	EFNB2
0	0.847506645922153	0.707	0.464	0	Endothelial	EIF4A1
0	0.844488861455702	0.4	0.146	0	Endothelial	IVNS1ABP
0	0.837807223302762	0.269	0.081	0	Endothelial	RND1
0	0.834664264131834	0.587	0.332	0	Endothelial	NFE2L2
0	0.833924114717859	0.309	0.111	0	Endothelial	MTUS1
0	0.832650744112384	0.626	0.371	0	Endothelial	APP
0	0.830421762272838	0.269	0.035	0	Endothelial	EFNB1
0	0.827250668122344	0.271	0.009	0	Endothelial	GIMAP6
0	0.826063094018408	0.304	0.077	0	Endothelial	TGFBR2
0	0.824390129795792	0.441	0.163	0	Endothelial	FOSL1
0	0.822944195494832	0.238	0.005	0	Endothelial	MECOM
0	0.820706086147466	0.338	0.078	0	Endothelial	PELI1
0	0.815196268954711	0.371	0.114	0	Endothelial	SH3BP5
0	0.814196441993755	0.279	0.04	0	Endothelial	DLC1
0	0.8101107142663	0.31	0.048	0	Endothelial	MEF2C
0	0.807958110864553	0.281	0.017	0	Endothelial	ERG
0	0.806087417952433	0.343	0.087	0	Endothelial	ZNF267
0	0.801161083545824	0.457	0.26	0	Endothelial	PIM3
0	0.800789845285202	0.752	0.566	0	Endothelial	SRSF3
0	0.80062537124006	0.226	0.003	0	Endothelial	TSPAN7
0	0.800137815886688	0.271	0.04	0	Endothelial	PCDH1
0	0.799686929826615	0.468	0.194	0	Endothelial	TNFAIP3
0	0.798787706446855	0.993	0.921	0	Endothelial	B2M
0	0.797305408106846	0.437	0.259	0	Endothelial	C8orf33
0	0.79649613073568	0.248	0.047	0	Endothelial	KITLG
0	0.796400706216271	0.602	0.354	0	Endothelial	WTAP
0	0.796037807414147	0.314	0.076	0	Endothelial	KANK1
0	0.795361355367128	0.322	0.053	0	Endothelial	SNRK
0	0.795148171822489	0.392	0.13	0	Endothelial	EHD4
0	0.792110865311881	0.213	0.015	0	Endothelial	CDH13
0	0.790679214757396	0.332	0.064	0	Endothelial	RIPOR1
0	0.786955640884785	0.445	0.158	0	Endothelial	SPHK1
0	0.7866932337198	0.258	0.009	0	Endothelial	TMEM255B
0	0.784894382176856	0.18	0.005	0	Endothelial	SOX18
0	0.782560883479027	0.238	0.018	0	Endothelial	RAPGEF5
0	0.779580084573031	0.461	0.216	0	Endothelial	RCN1
0	0.776983662426734	0.332	0.079	0	Endothelial	CTTNBP2NL
0	0.776958908678958	0.332	0.096	0	Endothelial	USP12
0	0.775563817792696	0.373	0.132	0	Endothelial	HIPK3
0	0.775185230719398	0.209	0.017	0	Endothelial	FILIP1
0	0.774312442617246	0.371	0.149	0	Endothelial	MGST2
0	0.771819673309405	0.209	0.061	0	Endothelial	LPAR6
0	0.770375489108276	0.38	0.122	0	Endothelial	IL1R1
0	0.768784447379283	0.468	0.212	0	Endothelial	FOSL2
0	0.766787132739629	0.766	0.546	0	Endothelial	KLF6
0	0.764482819267548	0.89	0.778	0	Endothelial	UBC
0	0.764043561786673	0.661	0.471	0	Endothelial	HSPD1
0	0.762838936112198	0.175	0.027	0	Endothelial	RGS5
0	0.760573153862034	0.413	0.151	0	Endothelial	ASAP1
0	0.760200657592718	0.223	0.007	0	Endothelial	TMEM273
0	0.75669848117774	0.387	0.167	0	Endothelial	SAV1
0	0.754318227465012	0.257	0.016	0	Endothelial	LRRC32
0	0.752476245819718	0.423	0.192	0	Endothelial	DNAJB9
0	0.750498670685955	0.251	0.011	0	Endothelial	PLEKHG1
0	0.749397229638463	0.42	0.182	0	Endothelial	ITGAV
0	0.747265631891267	0.296	0.054	0	Endothelial	SSH1
0	0.745514868030699	0.227	0.002	0	Endothelial	TIE1
0	0.745166726271868	0.309	0.051	0	Endothelial	A4GALT
0	0.743862996263701	0.286	0.037	0	Endothelial	RASIP1
0	0.743081884685255	0.754	0.552	0	Endothelial	RTN4
0	0.742124961076157	0.481	0.231	0	Endothelial	GNAI2
0	0.741725739165469	0.523	0.321	0	Endothelial	DDIT4
0	0.74151150439177	0.246	0.03	0	Endothelial	NUAK1
0	0.740560891104531	0.212	0.005	0	Endothelial	ADCY4
0	0.735642280407993	0.123	0.01	0	Endothelial	CD34
0	0.735176657065836	0.529	0.253	0	Endothelial	CXCL2
0	0.734146556904804	0.217	0.005	0	Endothelial	IL3RA
0	0.733781846503428	0.433	0.202	0	Endothelial	ARHGAP29
0	0.733762924611643	0.327	0.089	0	Endothelial	TINAGL1
0	0.732513003222609	0.7	0.468	0	Endothelial	EIF5
0	0.729270636253097	0.42	0.169	0	Endothelial	SVIL
0	0.726318634442818	0.15	0.02	0	Endothelial	RAMP3
0	0.725750479572251	0.177	0.013	0	Endothelial	ENPP2
0	0.724898088871586	0.356	0.163	0	Endothelial	MAST4
0	0.723135983221376	0.219	0.097	0	Endothelial	PRCP
0	0.722708917503917	0.306	0.063	0	Endothelial	CNST
0	0.72215685265878	0.338	0.109	0	Endothelial	TLNRD1
0	0.72208107684962	0.272	0.039	0	Endothelial	ASRGL1
0	0.718831624479557	0.231	0.037	0	Endothelial	B3GNT5
0	0.714921646190274	0.189	0.076	0	Endothelial	MT1M
0	0.714735248747223	0.265	0.012	0	Endothelial	ARHGAP31
0	0.714291381366339	0.321	0.107	0	Endothelial	BMPR2
0	0.712738049031623	0.425	0.197	0	Endothelial	VGLL4
0	0.711525313104202	0.691	0.458	0	Endothelial	ATF4
0	0.710543819696584	0.368	0.207	0	Endothelial	GADD45A
0	0.706249507902657	0.7	0.416	0	Endothelial	ANXA5
0	0.706128325910357	0.162	0.001	0	Endothelial	SELP
0	0.705290002227012	0.614	0.434	0	Endothelial	SELENOS
0	0.704291415671809	0.557	0.339	0	Endothelial	ADRM1
0	0.703453231069745	0.238	0.024	0	Endothelial	GIMAP7
0	0.702398156359802	0.665	0.458	0	Endothelial	PFDN2
0	0.700475723074666	0.439	0.228	0	Endothelial	PDLIM1
0	0.699424591430753	0.776	0.576	0	Endothelial	RAC1
0	0.698612073605114	0.409	0.187	0	Endothelial	BAG3
0	0.695316585682684	0.326	0.117	0	Endothelial	SLC7A1
0	0.694253350749442	0.37	0.105	0	Endothelial	AP1S2
0	0.692841831543346	0.358	0.159	0	Endothelial	TNIP1
0	0.69216110153297	0.685	0.481	0	Endothelial	EIF4G2
0	0.691806289542863	0.251	0.057	0	Endothelial	LIFR
0	0.691574555112289	0.336	0.104	0	Endothelial	HDGFL3
0	0.691447274418282	0.476	0.262	0	Endothelial	BAZ1A
0	0.681804526614501	0.634	0.427	0	Endothelial	RHEB
0	0.679917438378145	0.545	0.362	0	Endothelial	MTRNR2L12
0	0.678138850740178	0.413	0.214	0	Endothelial	GARS
0	0.677830800683443	0.335	0.112	0	Endothelial	DPYSL2
0	0.676637400650577	0.749	0.581	0	Endothelial	H2AFZ
0	0.676093133796329	0.367	0.141	0	Endothelial	CRIM1
0	0.673081910421413	0.419	0.206	0	Endothelial	TRIB1
0	0.672928560205019	0.4	0.146	0	Endothelial	FERMT2
0	0.672174087388679	0.132	0.003	0	Endothelial	BTNL9
0	0.669314353353151	0.355	0.142	0	Endothelial	SYNE2
0	0.669101028056318	0.322	0.116	0	Endothelial	PXDN
0	0.668613459762466	0.686	0.486	0	Endothelial	HNRNPA3
0	0.665686603505287	0.253	0.048	0	Endothelial	RALGAPA2
0	0.662740396639537	0.482	0.298	0	Endothelial	MTHFD2
0	0.66269453261975	0.488	0.26	0	Endothelial	ARPC1B
0	0.661835252958099	0.187	0.021	0	Endothelial	BMP2
0	0.660132316781756	0.861	0.705	0	Endothelial	SAT1
0	0.658902625324374	0.457	0.236	0	Endothelial	CCDC47
0	0.658842528326363	0.68	0.502	0	Endothelial	EIF2S2
0	0.655281820983962	0.228	0.096	0	Endothelial	KLF2
0	0.649547172249152	0.788	0.64	0	Endothelial	HNRNPA2B1
0	0.649359587763027	0.138	0.003	0	Endothelial	PCDH17
0	0.648623051919902	0.43	0.225	0	Endothelial	BRI3
0	0.64834535337334	0.553	0.236	0	Endothelial	NNMT
0	0.647865955059807	0.287	0.093	0	Endothelial	KIAA0355
0	0.643750634781553	0.231	0.026	0	Endothelial	TMEM204
0	0.6426956437322	0.443	0.222	0	Endothelial	EIF2S1
0	0.640666252852171	0.492	0.293	0	Endothelial	TAF7
0	0.639808972530822	0.473	0.262	0	Endothelial	SRSF4
0	0.639751018150187	0.612	0.407	0	Endothelial	RAB7A
0	0.638263998797239	0.255	0.102	0	Endothelial	ITGA6
0	0.637708191410954	0.2	0.001	0	Endothelial	BCL6B
0	0.634619077287786	0.143	0.031	0	Endothelial	PGF
0	0.633652749632678	0.66	0.457	0	Endothelial	TPM3
0	0.629649608353489	0.43	0.191	0	Endothelial	CREM
0	0.629441602553868	0.359	0.152	0	Endothelial	CCDC50
0	0.629234561412858	0.238	0.033	0	Endothelial	MSX1
0	0.629027078190364	0.179	0.002	0	Endothelial	TLL1
0	0.628524761197367	0.249	0.031	0	Endothelial	LRRC8C
0	0.628389904851724	0.406	0.177	0	Endothelial	PNPLA8
0	0.627935125726071	0.215	0.024	0	Endothelial	SYNPO
0	0.625388113285395	0.455	0.246	0	Endothelial	SERTAD1
0	0.623910665650336	0.346	0.15	0	Endothelial	BACE2
0	0.622893868881829	0.405	0.225	0	Endothelial	NQO1
0	0.620976875711163	0.379	0.137	0	Endothelial	KLF9
0	0.620358002921577	0.38	0.154	0	Endothelial	GABARAPL1
0	0.61950758392476	0.424	0.207	0	Endothelial	PRNP
0	0.619453981392439	0.362	0.134	0	Endothelial	RELB
0	0.618625261515093	0.364	0.177	0	Endothelial	TJP1
0	0.616842598568558	0.206	0.027	0	Endothelial	FAM43A
0	0.615869349971458	0.26	0.046	0	Endothelial	TSHZ1
0	0.615268636299883	0.952	0.899	0	Endothelial	FTL
0	0.614813818371575	0.336	0.119	0	Endothelial	CAV2
0	0.614614180942422	0.225	0.042	0	Endothelial	RNF19B
0	0.613415784725652	0.501	0.306	0	Endothelial	ARPC5L
0	0.612577245768394	0.409	0.213	0	Endothelial	WNK1
0	0.610837892942352	0.239	0.088	0	Endothelial	DNAJB4
0	0.610690799464945	0.149	0.039	0	Endothelial	MED24
0	0.607919905747685	0.355	0.149	0	Endothelial	IFNAR1
0	0.607796698405225	0.756	0.58	0	Endothelial	RAN
0	0.607463862121432	0.255	0.085	0	Endothelial	GBE1
0	0.607117941472316	0.384	0.156	0	Endothelial	BNIP2
0	0.60542585446666	0.327	0.112	0	Endothelial	MIR22HG
0	0.604541486659763	0.367	0.168	0	Endothelial	BCAP29
0	0.604275338086242	0.584	0.395	0	Endothelial	TOP1
0	0.603644381330766	0.455	0.248	0	Endothelial	SH3GLB1
0	0.603133042588295	0.182	0.014	0	Endothelial	CYYR1
0	0.602152060550464	0.362	0.154	0	Endothelial	CEBPG
0	0.601259662216895	0.194	0.014	0	Endothelial	HHEX
0	0.600810604987777	0.319	0.112	0	Endothelial	MAFG
0	0.600211644220004	0.551	0.372	0	Endothelial	GABARAPL2
0	0.599043717281656	0.256	0.061	0	Endothelial	KLF7
0	0.59778516588539	0.294	0.074	0	Endothelial	PHACTR2
0	0.59632012415864	0.183	0.033	0	Endothelial	PDGFB
0	0.595593999441974	0.406	0.189	0	Endothelial	SKIL
0	0.594594162079289	0.391	0.228	0	Endothelial	ADSS
0	0.594043802253849	0.575	0.364	0	Endothelial	SYPL1
0	0.593912726078359	0.204	0.01	0	Endothelial	NRN1
0	0.590930595153452	0.154	0.021	0	Endothelial	ICAM2
0	0.590039266890444	0.181	0.037	0	Endothelial	HEG1
0	0.590028815428453	0.394	0.186	0	Endothelial	MAP1B
0	0.589687537843013	0.112	0.004	0	Endothelial	MMRN2
0	0.589064422714651	0.278	0.118	0	Endothelial	DUSP5
0	0.588741787598048	0.741	0.558	0	Endothelial	YWHAE
0	0.588397927733858	0.222	0.049	0	Endothelial	IL1RL1
0	0.588286755760737	0.284	0.09	0	Endothelial	RAPH1
0	0.588126638235005	0.489	0.302	0	Endothelial	TXNL1
0	0.587802497458743	0.235	0.028	0	Endothelial	CPNE8
0	0.587497839215501	0.419	0.231	0	Endothelial	SLC4A7
0	0.585736772934899	0.281	0.088	0	Endothelial	CHD7
0	0.58559336918322	0.333	0.136	0	Endothelial	MGLL
0	0.584529363190145	0.418	0.209	0	Endothelial	CYB5R3
0	0.582157282355836	0.568	0.366	0	Endothelial	ZFAND5
0	0.581640482430892	0.36	0.2	0	Endothelial	KLF10
0	0.581243085833632	0.334	0.137	0	Endothelial	PFKP
0	0.57960414502089	0.315	0.108	0	Endothelial	COL18A1
0	0.578660389445385	0.487	0.292	0	Endothelial	ARHGDIA
0	0.578497858744533	0.291	0.088	0	Endothelial	CYTH1
0	0.577307621482951	0.453	0.25	0	Endothelial	JMJD1C
0	0.575658747414132	0.188	0.002	0	Endothelial	SHANK3
0	0.575125805594459	0.28	0.096	0	Endothelial	ABLIM1
0	0.575013343022644	0.217	0.061	0	Endothelial	MIR222HG
0	0.573380519914496	0.33	0.133	0	Endothelial	OTUD4
0	0.573049499151542	0.618	0.395	0	Endothelial	TPM4
0	0.572127053868598	0.405	0.193	0	Endothelial	CHIC2
0	0.571442695485225	0.389	0.207	0	Endothelial	PTPN12
0	0.570886964700814	0.687	0.524	0	Endothelial	PCBP1
0	0.570251593159425	0.59	0.402	0	Endothelial	EIF3J
0	0.569019765626103	0.254	0.086	0	Endothelial	FAM198B
0	0.568273800824537	0.481	0.295	0	Endothelial	CTNNA1
0	0.567995451219425	0.316	0.141	0	Endothelial	PLSCR1
0	0.567893376710196	0.141	0.001	0	Endothelial	CXorf36
0	0.564396517410497	0.375	0.182	0	Endothelial	TIPARP
0	0.562661565086892	0.299	0.12	0	Endothelial	KLF3
0	0.562352733893986	0.242	0.08	0	Endothelial	TIFA
0	0.56179014742649	0.595	0.422	0	Endothelial	RANBP1
0	0.561675418667416	0.415	0.197	0	Endothelial	MBNL1
0	0.560580969140336	0.314	0.088	0	Endothelial	PLEKHO1
0	0.560533964303037	0.231	0.044	0	Endothelial	GPX3
0	0.559571541340817	0.187	0.007	0	Endothelial	SHE
0	0.559529750467182	0.386	0.189	0	Endothelial	ABL2
0	0.558269172672402	0.364	0.179	0	Endothelial	NFAT5
0	0.557545366793365	0.195	0.006	0	Endothelial	RAPGEF4
0	0.557359579903823	0.772	0.594	0	Endothelial	MYL12A
0	0.556753570502629	0.359	0.156	0	Endothelial	QKI
0	0.556286076790097	0.546	0.352	0	Endothelial	CCT4
0	0.556199555216462	0.139	0.004	0	Endothelial	HECW2
0	0.555877558408097	0.179	0.02	0	Endothelial	GATA2
0	0.554631419683045	0.201	0.014	0	Endothelial	GRASP
0	0.55439820963578	0.363	0.157	0	Endothelial	AKIRIN2
0	0.553617864550361	0.282	0.076	0	Endothelial	CCDC82
0	0.553607165002311	0.502	0.319	0	Endothelial	CAPZA2
0	0.552740009153228	0.488	0.294	0	Endothelial	PRKAR1A
0	0.552705021251472	0.419	0.229	0	Endothelial	MACF1
0	0.551821180824929	0.477	0.278	0	Endothelial	PSMD11
0	0.551582577465852	0.392	0.204	0	Endothelial	KPNA4
0	0.551528175884764	0.314	0.135	0	Endothelial	PDE4B
0	0.551417211714757	0.547	0.342	0	Endothelial	ACTR3
0	0.550827437321953	0.621	0.439	0	Endothelial	RSL24D1
0	0.54826166506802	0.366	0.177	0	Endothelial	RYBP
0	0.547456518725124	0.188	0.005	0	Endothelial	GPR4
0	0.546556905891738	0.366	0.177	0	Endothelial	SPPL2A
0	0.54651084789229	0.515	0.325	0	Endothelial	TCP1
0	0.545265860853514	0.262	0.068	0	Endothelial	CDK17
0	0.545156643945845	0.496	0.314	0	Endothelial	KMT2E
0	0.543629158895438	0.186	0.015	0	Endothelial	SLCO4A1
0	0.542517396990344	0.47	0.298	0	Endothelial	TMEM123
0	0.540537666253029	0.181	0.016	0	Endothelial	ACVRL1
0	0.540237790553186	0.171	0.02	0	Endothelial	PTPRM
0	0.540179758678455	0.393	0.192	0	Endothelial	PITPNB
0	0.540066572271615	0.172	0.015	0	Endothelial	JAM2
0	0.539355496670983	0.154	0.008	0	Endothelial	LDB2
0	0.538772824296749	0.13	0.001	0	Endothelial	LCN6
0	0.538114071959939	0.331	0.161	0	Endothelial	SERPINH1
0	0.537602343993359	0.219	0.031	0	Endothelial	IRAK2
0	0.536263513867861	0.176	0.002	0	Endothelial	PDE2A
0	0.534149723520353	0.148	0.002	0	Endothelial	ROBO4
0	0.533418369316732	0.194	0.023	0	Endothelial	RFLNB
0	0.533242013832877	0.502	0.316	0	Endothelial	RAB5C
0	0.531105415303764	0.31	0.122	0	Endothelial	ARID5A
0	0.530809502759154	0.354	0.167	0	Endothelial	FNDC3B
0	0.530476995177676	0.341	0.15	0	Endothelial	NIP7
0	0.530144343792279	0.667	0.457	0	Endothelial	TUBB4B
0	0.530042517119278	0.271	0.099	0	Endothelial	LRRC8A
0	0.528321871921033	0.675	0.493	0	Endothelial	RBM8A
0	0.528279744474811	0.82	0.675	0	Endothelial	HLA-C
0	0.525329499230314	0.546	0.355	0	Endothelial	ILF2
0	0.525013725780813	0.315	0.124	0	Endothelial	CEMIP2
0	0.524697971068754	0.314	0.133	0	Endothelial	TNIP2
0	0.52318145404463	0.428	0.21	0	Endothelial	KDM6B
0	0.522842693201363	0.26	0.094	0	Endothelial	WARS
0	0.522836136957886	0.287	0.094	0	Endothelial	RIT1
0	0.522607155991388	0.684	0.517	0	Endothelial	SRSF2
0	0.52235270974592	0.234	0.032	0	Endothelial	SH2B3
0	0.521642042384457	0.81	0.677	0	Endothelial	NPM1
0	0.519701697462036	0.209	0.085	0	Endothelial	AKR1C1
0	0.518390655001505	0.177	0.039	0	Endothelial	CA8
0	0.517935453010427	0.234	0.101	0	Endothelial	PIK3R3
0	0.517764604476817	0.414	0.209	0	Endothelial	RBMS1
0	0.516552132697895	0.263	0.094	0	Endothelial	TNFAIP1
0	0.513398909110385	0.303	0.127	0	Endothelial	AHR
0	0.511396153466473	0.331	0.151	0	Endothelial	STX12
0	0.511314862676077	0.49	0.31	0	Endothelial	SYNCRIP
0	0.511039012331951	0.27	0.088	0	Endothelial	SLFN5
0	0.511010295423639	0.535	0.349	0	Endothelial	CCT2
0	0.510875188738114	0.476	0.3	0	Endothelial	UFM1
0	0.510015900847961	0.416	0.249	0	Endothelial	IPO7
0	0.509980232074564	0.24	0.065	0	Endothelial	FMNL2
0	0.509897523041949	0.629	0.451	0	Endothelial	SFPQ
0	0.509590057585901	0.39	0.22	0	Endothelial	PSMD1
0	0.508100262723246	0.287	0.104	0	Endothelial	TSPAN14
0	0.50784427421539	0.395	0.228	0	Endothelial	ELF1
0	0.507317858383638	0.296	0.089	0	Endothelial	ITM2A
0	0.506141274313118	0.244	0.062	0	Endothelial	PARVB
0	0.504941081389429	0.124	0.011	0	Endothelial	IL33
0	0.504492270100184	0.303	0.119	0	Endothelial	FBXO11
0	0.503728998101174	0.255	0.097	0	Endothelial	KDM7A
0	0.503621650056322	0.674	0.488	0	Endothelial	SNRPB
0	0.502996976759819	0.507	0.316	0	Endothelial	ANKRD12
0	0.50223581164064	0.165	0.026	0	Endothelial	ADRB2
0	0.501233443199064	0.38	0.2	0	Endothelial	SPCS3
0	0.500376730077859	0.821	0.726	0	Endothelial	RPL36AL
0	0.500196124620652	0.698	0.537	0	Endothelial	CDC42
0	0.498922164586685	0.616	0.167	0	Endothelial	SPARC
0	0.498813569842112	0.335	0.157	0	Endothelial	IPO5
0	0.498091595513556	0.199	0.036	0	Endothelial	GFOD1
0	0.497339487857771	0.438	0.254	0	Endothelial	ABCF1
0	0.495894203338616	0.193	0.074	0	Endothelial	CX3CL1
0	0.495529602414675	0.312	0.135	0	Endothelial	RBM7
0	0.494474686419955	0.366	0.193	0	Endothelial	TMOD3
0	0.492794960005516	0.321	0.156	0	Endothelial	UBE2J1
0	0.492099579211447	0.251	0.067	0	Endothelial	KBTBD2
0	0.491105979808982	0.731	0.496	0	Endothelial	ITGB1
0	0.490713017246129	0.46	0.281	0	Endothelial	XRN2
0	0.490249304288417	0.359	0.192	0	Endothelial	TARS
0	0.487405917963497	0.365	0.158	0	Endothelial	SP100
0	0.486847874932371	0.283	0.093	0	Endothelial	GNA13
0	0.486223097381661	0.162	0.02	0	Endothelial	TNFRSF10D
0	0.484754238146408	0.272	0.116	0	Endothelial	TMBIM1
0	0.484586421256337	0.631	0.46	0	Endothelial	PRRC2C
0	0.483581518128827	0.326	0.145	0	Endothelial	TBC1D15
0	0.483302832050456	0.142	0.003	0	Endothelial	PREX2
0	0.482682346724268	0.509	0.329	0	Endothelial	ZNF207
0	0.482244719767037	0.234	0.047	0	Endothelial	HSD17B11
0	0.481778342065205	0.142	0.046	0	Endothelial	AKR1C2
0	0.481420591236041	0.678	0.517	0	Endothelial	HNRNPDL
0	0.48113915195103	0.448	0.261	0	Endothelial	MAGOH
0	0.480590406722476	0.471	0.296	0	Endothelial	NOL7
0	0.479567863449219	0.168	0.015	0	Endothelial	PPARG
0	0.479088463917323	0.162	0.008	0	Endothelial	CCRL2
0	0.478689479311333	0.224	0.051	0	Endothelial	RAPGEF1
0	0.47754519167564	0.148	0.005	0	Endothelial	SCARF1
0	0.476541315338708	0.297	0.119	0	Endothelial	GOLT1B
0	0.475568993307978	0.192	0.034	0	Endothelial	APOL3
0	0.475275031702197	0.208	0.073	0	Endothelial	EVA1C
0	0.474053817918173	0.741	0.581	0	Endothelial	KTN1
0	0.472162123878327	0.308	0.124	0	Endothelial	RBM22
0	0.471925716291495	0.352	0.181	0	Endothelial	CRK
0	0.471586310668472	0.296	0.134	0	Endothelial	BTBD7
0	0.470229287553861	0.266	0.092	0	Endothelial	MOSMO
0	0.470168493094227	0.346	0.189	0	Endothelial	MCFD2
0	0.468706379073071	0.321	0.166	0	Endothelial	RASD1
0	0.468219033313804	0.218	0.039	0	Endothelial	AKT3
0	0.467741667095347	0.544	0.353	0	Endothelial	HERPUD1
0	0.467721444961805	0.986	0.964	0	Endothelial	PTMA
0	0.467553359787521	0.263	0.108	0	Endothelial	LAMC1
0	0.466685549812962	0.365	0.205	0	Endothelial	C5orf24
0	0.465698009400565	0.366	0.174	0	Endothelial	NFKB1
0	0.465563422575705	0.186	0.024	0	Endothelial	AL049629.2
0	0.463971652066463	0.192	0.024	0	Endothelial	ACSL5
0	0.463588390620695	0.316	0.158	0	Endothelial	FEZ2
0	0.463337187179958	0.508	0.331	0	Endothelial	HSPA9
0	0.463261141392208	0.282	0.124	0	Endothelial	ASXL1
0	0.463238775636054	0.499	0.316	0	Endothelial	TAF1D
0	0.462953777763755	0.246	0.08	0	Endothelial	TNFRSF10B
0	0.462793427790712	0.243	0.069	0	Endothelial	LATS2
0	0.462456191478321	0.194	0.043	0	Endothelial	NOTCH1
0	0.462240784573449	0.178	0.021	0	Endothelial	SPRY4
0	0.461139001740316	0.271	0.12	0	Endothelial	LMCD1
0	0.459998007845946	0.409	0.235	0	Endothelial	GRPEL1
0	0.459629703001849	0.479	0.301	0	Endothelial	SBDS
0	0.456002193988334	0.192	0.025	0	Endothelial	ANGPTL2
0	0.455941849629236	0.796	0.666	0	Endothelial	PSMA7
0	0.455890038033443	0.21	0.06	0	Endothelial	SIN3B
0	0.454898274532699	0.117	0.014	0	Endothelial	GJA4
0	0.45358257450301	0.181	0.021	0	Endothelial	DOCK4
0	0.45338362031138	0.571	0.344	0	Endothelial	NAMPT
0	0.451409742506958	0.258	0.094	0	Endothelial	HIVEP2
0	0.449224719942004	0.156	0.034	0	Endothelial	RGS3
0	0.449190300594458	0.139	0.001	0	Endothelial	ARHGEF15
0	0.448065356439518	0.253	0.108	0	Endothelial	MBNL2
0	0.447671692615735	0.19	0.045	0	Endothelial	PVR
0	0.447469760086396	0.266	0.105	0	Endothelial	B4GALT5
0	0.447001191326646	0.272	0.116	0	Endothelial	LACTB
0	0.44676799448421	0.158	0.013	0	Endothelial	LIMS2
0	0.446615872246917	0.237	0.056	0	Endothelial	HLA-DRB5
0	0.446275636908454	0.346	0.175	0	Endothelial	PNO1
0	0.44582664899137	0.26	0.094	0	Endothelial	DENND5A
0	0.44549100493239	0.171	0.01	0	Endothelial	FLI1
0	0.44537737649686	0.196	0.05	0	Endothelial	GRB10
0	0.44420391067443	0.156	0.022	0	Endothelial	HRH1
0	0.444182487771505	0.2	0.046	0	Endothelial	SIRPA
0	0.443450828332193	0.306	0.129	0	Endothelial	TACC1
0	0.44318817148056	0.264	0.109	0	Endothelial	SEPT10
0	0.442221849862369	0.27	0.114	0	Endothelial	ITSN2
0	0.441334420672326	0.293	0.137	0	Endothelial	ROCK2
0	0.441037898121515	0.417	0.234	0	Endothelial	NASP
0	0.440053179301513	0.685	0.513	0	Endothelial	SERBP1
0	0.439821106581707	0.476	0.246	0	Endothelial	FXYD5
0	0.43938028866575	0.247	0.079	0	Endothelial	LBR
0	0.439141770554272	0.359	0.201	0	Endothelial	PLEKHB2
0	0.438312477862992	0.232	0.07	0	Endothelial	FURIN
0	0.438054012595206	0.129	0.001	0	Endothelial	TEK
0	0.437763930231742	0.133	0.004	0	Endothelial	SHROOM4
0	0.437575646600998	0.156	0.011	0	Endothelial	HLX
0	0.437554731157111	0.264	0.116	0	Endothelial	PLEKHA1
0	0.436287158717184	0.268	0.092	0	Endothelial	SPRY2
0	0.435386928456481	0.162	0.01	0	Endothelial	SMAD9
0	0.435074452763041	0.167	0.04	0	Endothelial	EDC3
0	0.434863230262645	0.156	0.027	0	Endothelial	DOCK6
0	0.433600288614089	0.186	0.037	0	Endothelial	STX11
0	0.432500593502228	0.339	0.179	0	Endothelial	CHORDC1
0	0.432097867452619	0.215	0.073	0	Endothelial	SOCS2
0	0.431695211592626	0.288	0.112	0	Endothelial	KLHL21
0	0.431667416761167	0.146	0.013	0	Endothelial	FZD4
0	0.431621931385981	0.366	0.17	0	Endothelial	NR3C1
0	0.430887853485486	0.123	0.007	0	Endothelial	RBP4
0	0.43016229068611	0.406	0.231	0	Endothelial	GTPBP4
0	0.430092015151417	0.13	0.004	0	Endothelial	AFAP1L1
0	0.429787749408462	0.231	0.08	0	Endothelial	NPC1
0	0.429524037727525	0.234	0.082	0	Endothelial	CDC42BPA
0	0.428837887691209	0.128	0.006	0	Endothelial	ATOH8
0	0.428816052136062	0.28	0.108	0	Endothelial	ZNFX1
0	0.428396865544898	0.307	0.095	0	Endothelial	C11orf96
0	0.428216126342069	0.302	0.115	0	Endothelial	GYPC
0	0.428159110756916	0.32	0.148	0	Endothelial	PPP3CA
0	0.42752269606291	0.293	0.144	0	Endothelial	SLK
0	0.425004017915013	0.249	0.086	0	Endothelial	GNB4
0	0.424373304233961	0.972	0.939	0	Endothelial	TMSB10
0	0.424307067191113	0.215	0.066	0	Endothelial	GLIS3
0	0.423822647606725	0.321	0.153	0	Endothelial	CWC25
0	0.423634891875987	0.346	0.166	0	Endothelial	TMED5
0	0.422690979968277	0.143	0.007	0	Endothelial	JCAD
0	0.422590628775131	0.183	0.032	0	Endothelial	CD40
0	0.42092708197401	0.293	0.145	0	Endothelial	NCK1
0	0.420221206297517	0.671	0.504	0	Endothelial	CYCS
0	0.419607408594439	0.43	0.253	0	Endothelial	NOP58
0	0.419589930419795	0.263	0.108	0	Endothelial	CUL1
0	0.41629420298239	0.157	0.008	0	Endothelial	DOC2B
0	0.416181537650393	0.179	0.05	0	Endothelial	CRYBG3
0	0.414452806066547	0.27	0.132	0	Endothelial	CMIP
0	0.413440711897678	0.372	0.204	0	Endothelial	RAB21
0	0.411533012004872	0.182	0.044	0	Endothelial	XAF1
