p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.05956570906614e-50	0.5705578509941	0.28	0.214	6.06191753937274e-46	CD8T	FMNL1
3.99017488901538e-49	0.32807085130185	0.107	0.053	7.90573350760617e-45	CD8T	TMEM71
4.5825382901832e-49	0.55561312840874	0.224	0.159	9.07938311433998e-45	CD8T	TSEN54
2.43415593976587e-48	0.40213017659646	0.163	0.098	4.82279316345813e-44	CD8T	IKZF1
1.18687908088269e-46	0.644437956385607	0.398	0.376	2.35156352295287e-42	CD8T	GBP2
3.44927563959516e-46	0.636580281144396	0.33	0.285	6.83404982472989e-42	CD8T	CHST12
4.02056048300544e-46	0.572703083994859	0.264	0.2	7.96593648497868e-42	CD8T	PRMT10
4.10186389490011e-46	0.615065658848004	0.363	0.333	8.1270229349656e-42	CD8T	RHOF
5.88615653411164e-46	0.555946511144174	0.327	0.276	1.16622419410354e-41	CD8T	ARID5A
1.59783610561983e-45	0.323399985996904	0.693	0.827	3.16579267606456e-41	CD8T	CIRBP
5.9737585397783e-45	0.654128645254832	0.765	0.829	1.18358077948628e-40	CD8T	NFKBIA
2.53248008321321e-44	0.673386945941468	0.332	0.3	5.01760278887034e-40	CD8T	GYG1
4.74173603361656e-44	0.293641325372657	0.108	0.056	9.39480160340449e-40	CD8T	CCR5
8.13703515975406e-44	0.576414119401263	0.281	0.227	1.61219077620207e-39	CD8T	BTN3A2
1.84828221060543e-43	0.653118955639992	0.428	0.411	3.66200154387254e-39	CD8T	PMAIP1
4.22849813038975e-42	0.376435878582962	0.141	0.084	8.3779233457412e-38	CD8T	ARHGAP25
1.26365899645123e-41	0.502752184667733	0.558	0.677	2.50368756966882e-37	CD8T	RSL24D1
1.4262557818997e-41	0.340933533401916	0.104	0.054	2.82584058067788e-37	CD8T	GPM6B
2.16254950384155e-41	0.298825729315653	0.102	0.053	4.28465933196126e-37	CD8T	APOBEC3H
6.14287457750441e-41	0.507329936341622	0.192	0.133	1.21708774004095e-36	CD8T	PDE4D
6.62635768239211e-41	0.450934818377211	0.219	0.157	1.31288024761235e-36	CD8T	DOCK8
6.84579117482775e-41	0.464324461598271	0.553	0.63	1.35635660546862e-36	CD8T	N4BP2L2
1.9734440060644e-40	0.441663217568106	0.204	0.143	3.9099846092154e-36	CD8T	DEF6
3.43192545362032e-40	0.498937370428584	0.203	0.145	6.79967390125794e-36	CD8T	TCF7
4.02097945150355e-40	0.415910370808919	0.607	0.712	7.96676658726399e-36	CD8T	LITAF
7.00772655569375e-40	0.447247661199099	0.178	0.119	1.3884408624796e-35	CD8T	GIMAP2
1.44184095794559e-39	0.475833186437581	0.56	0.663	2.85671948997759e-35	CD8T	ARL6IP5
7.18364666288252e-39	0.59660074732772	0.292	0.246	1.42329591331691e-34	CD8T	USP36
6.51801802413984e-38	0.371240329181323	0.145	0.09	1.29141491112283e-33	CD8T	GIMAP1
1.08056107073009e-37	0.316782138860858	0.666	0.81	2.14091564943753e-33	CD8T	HNRNPDL
1.53550638162355e-37	0.400940682794157	0.14	0.087	3.04229879391074e-33	CD8T	OXNAD1
2.34214413065897e-37	0.359979762501493	0.158	0.102	4.64049016607462e-33	CD8T	SASH3
9.05633306511678e-37	0.416360970933907	0.16	0.105	1.79433127019159e-32	CD8T	PPM1K
1.33263649967691e-36	0.533144296065041	0.228	0.175	2.64035269680986e-32	CD8T	RBL2
2.83097349825385e-36	0.362534403340787	0.67	0.793	5.60900779209036e-32	CD8T	CDC42
1.96041031614925e-35	0.474831654200186	0.267	0.216	3.88416095938651e-31	CD8T	FERMT3
1.18468572554713e-34	0.424832437537254	0.168	0.114	2.34721782802652e-30	CD8T	ITGA4
2.77538872599431e-34	0.349670697994821	0.143	0.09	5.49887768281252e-30	CD8T	TNFRSF25
2.46987552985141e-33	0.481030854862346	0.514	0.572	4.89356438729459e-29	CD8T	PSMB8
2.0194303851699e-32	0.498137889324739	0.259	0.213	4.00109742213712e-28	CD8T	RASSF5
4.21332180837762e-32	0.58908737230427	0.463	0.515	8.34785449893859e-28	CD8T	C1orf63
4.37102030199219e-32	0.327015306260459	0.132	0.084	8.66030252433712e-28	CD8T	GPRIN3
8.00838008475528e-32	0.47576019545627	0.506	0.566	1.58670034619256e-27	CD8T	IFI16
1.06448777914588e-31	0.605116645085456	0.422	0.461	2.10906963682172e-27	CD8T	PPP1R2
1.09144223792876e-31	0.293232154420883	0.1	0.057	2.16247450600825e-27	CD8T	JAK3
3.28819044232606e-31	0.584836338393781	0.408	0.431	6.51489172338062e-27	CD8T	AAK1
5.92135454179599e-31	0.408054326717934	0.16	0.11	1.17319797536604e-26	CD8T	FLT3LG
8.96285931251414e-31	0.568875436583144	0.466	0.539	1.77581131558843e-26	CD8T	ARID4B
2.09473400179103e-30	0.579479835268515	0.268	0.234	4.15029647774858e-26	CD8T	SYNRG
5.04095521764943e-30	0.296879496770342	0.108	0.065	9.98764457272882e-26	CD8T	PRKCQ-AS1
1.95016253295196e-29	0.314461651988171	0.629	0.714	3.86385702653772e-25	CD8T	SON
2.13961113250834e-29	0.511677722156236	0.497	0.589	4.23921153683877e-25	CD8T	CAPZA1
3.02749456992565e-29	0.558100765103334	0.443	0.499	5.9983749913937e-25	CD8T	JAK1
4.29743281988748e-29	0.49181253058834	0.248	0.206	8.51450364604306e-25	CD8T	ETS1
6.01446860624944e-29	0.308375837809324	0.129	0.082	1.1916466649562e-24	CD8T	FAM65B
1.86622853448764e-28	0.687051180637729	0.36	0.365	3.69755859538036e-24	CD8T	ZC3H12A
3.06266508735346e-28	0.538910594109708	0.244	0.205	6.06805833757341e-24	CD8T	LINC-PINT
3.70227477693891e-28	0.337981637883142	0.152	0.104	7.33531701554907e-24	CD8T	S1PR4
5.52789440768587e-28	0.587546139624967	0.412	0.449	1.0952417189948e-23	CD8T	NCOR1
1.15499930763179e-27	0.250844885018265	0.487	0.457	2.28840012821086e-23	CD8T	RGS2
1.26062852922746e-27	0.317090036849073	0.194	0.143	2.49768330495837e-23	CD8T	CD38
1.93181578351938e-27	0.494351768381632	0.475	0.52	3.82750661188696e-23	CD8T	IDH2
3.65161872911655e-27	0.496666843846751	0.254	0.218	7.23495218799862e-23	CD8T	RAB8B
9.03654413116433e-27	0.471872276591892	0.195	0.153	1.79041048870759e-22	CD8T	PRKACB
1.60393098106105e-26	0.580922294960043	0.412	0.448	3.17786845277627e-22	CD8T	BCAS2
3.56075978752441e-26	0.254995089095784	0.735	0.853	7.05493336702212e-22	CD8T	SNRPD2
6.47827629460869e-26	0.511948876938586	0.217	0.178	1.28354088225082e-21	CD8T	DENND2D
1.23643125858417e-25	0.44229609046221	0.514	0.605	2.44974125263281e-21	CD8T	PNISR
2.61976297525934e-25	0.471599611906681	0.194	0.153	5.19053638288134e-21	CD8T	PDE7A
5.19509859105767e-25	0.441900541772418	0.533	0.648	1.02930488384626e-20	CD8T	ACTR3
6.74803606145875e-25	0.620717175761913	0.352	0.364	1.33698838485682e-20	CD8T	APMAP
7.24971344306409e-25	0.461317503048884	0.492	0.591	1.43638572447429e-20	CD8T	SELT
9.48797849338985e-25	0.53738595814435	0.393	0.405	1.87985317889533e-20	CD8T	PSMB10
1.65760548968578e-24	0.330416918339821	0.127	0.087	3.28421375671444e-20	CD8T	TMC8
5.21267808437009e-24	0.403770006617776	0.141	0.1	1.03278790885625e-19	CD8T	PITPNC1
6.60685795074483e-24	0.353231032695418	0.118	0.079	1.30901676578107e-19	CD8T	HAUS3
1.1775878350517e-23	0.542445037529947	0.419	0.459	2.33315477758793e-19	CD8T	IDS
1.2645962815203e-23	0.369465737314549	0.564	0.695	2.50554461257617e-19	CD8T	PPP1CA
1.55948185586361e-23	0.454499678648224	0.533	0.676	3.08980140102258e-19	CD8T	UBXN1
2.52383495211641e-23	0.395020468710786	0.194	0.152	5.00047419062825e-19	CD8T	SELPLG
2.89342568735759e-23	0.310398620445708	0.205	0.154	5.73274431436159e-19	CD8T	GZMB
3.41368681226789e-23	0.394681495469555	0.561	0.707	6.76353768114636e-19	CD8T	GSTK1
8.21626168217195e-23	0.294508056266117	0.115	0.076	1.62788792708873e-18	CD8T	CYFIP2
1.4502435867735e-22	0.360335459385381	0.147	0.107	2.87336761847433e-18	CD8T	IL27RA
3.14688941308215e-22	0.462245191164547	0.515	0.639	6.23493199413966e-18	CD8T	SRRM1
3.37311305367463e-22	0.34572408672321	0.156	0.115	6.68314889324554e-18	CD8T	PRKCB
1.24827733327156e-21	0.580994597938653	0.295	0.284	2.47321188041095e-17	CD8T	BIN1
1.4267166513157e-21	0.458466260427619	0.224	0.192	2.8267537012518e-17	CD8T	HMHA1
1.61599729717374e-21	0.286510565011842	0.222	0.361	3.20177544489034e-17	CD8T	GGA1
4.25765225094345e-21	0.558093268769301	0.353	0.368	8.43568640479425e-17	CD8T	PCSK7
1.04160689785892e-20	0.539891556815266	0.262	0.242	2.06373574672788e-16	CD8T	TBCC
1.50893970297793e-20	0.558184905578523	0.223	0.195	2.98966223351016e-16	CD8T	MTFP1
1.87810923894268e-20	0.262133064593612	0.247	0.401	3.72109783511714e-16	CD8T	ATG12
2.38407733749393e-20	0.325135320394392	0.112	0.076	4.72357242877672e-16	CD8T	GPR35
2.43670935806081e-20	0.32424918382349	0.143	0.104	4.82785225112588e-16	CD8T	CD84
3.21801675446837e-20	0.275615767324862	0.269	0.224	6.37585659562819e-16	CD8T	BCL2A1
1.0313650390131e-19	0.344388554839071	0.234	0.195	2.04344355179665e-15	CD8T	DOK2
1.26673876918973e-19	0.590170991923014	0.394	0.447	2.50978952339561e-15	CD8T	C9orf78
2.26780214220277e-19	0.314182026958936	0.151	0.113	4.49319638434635e-15	CD8T	RCSD1
5.34386144852093e-19	0.281586293040788	0.141	0.228	1.05877926879545e-14	CD8T	SRRT
7.05015800073107e-19	0.259146326864959	0.244	0.389	1.39684780468485e-14	CD8T	EAPP
7.23495547631809e-19	0.515183346970118	0.311	0.294	1.4334617285229e-14	CD8T	SERPINB9
1.21593950612263e-18	0.401290693648413	0.22	0.186	2.40914094348076e-14	CD8T	GLIPR2
1.48833876478982e-18	0.370995912674351	0.544	0.63	2.94884559467807e-14	CD8T	EZR
1.5531515262972e-18	0.255698045912473	0.201	0.319	3.07725911905264e-14	CD8T	YAF2
2.56779120878353e-18	0.40021474195143	0.129	0.095	5.08756472196282e-14	CD8T	KDM2B
2.81588559912695e-18	0.45588827236713	0.27	0.25	5.57911413755023e-14	CD8T	SMAP2
8.95675286614421e-18	0.300406566568463	0.641	0.797	1.77460144536915e-13	CD8T	SRSF3
1.33451486385105e-17	0.520572938186627	0.284	0.274	2.64407429974808e-13	CD8T	CDKN1B
1.86344052113198e-17	0.411707641124709	0.176	0.144	3.69203470451879e-13	CD8T	PTPN4
2.4405990423249e-17	0.590748205652686	0.398	0.452	4.83555888255832e-13	CD8T	RNF19A
4.32062105254507e-17	0.557232599643797	0.173	0.143	8.56044649140755e-13	CD8T	EGR2
6.36651815475782e-17	0.467086298247086	0.199	0.172	1.26139824200217e-12	CD8T	CBLB
1.19881271727344e-16	0.252758152515768	0.18	0.282	2.37520763673387e-12	CD8T	DR1
1.43780479167762e-16	0.263986606785688	0.187	0.291	2.84872263375087e-12	CD8T	RAB9A
2.03630293637894e-16	0.663909095909741	0.423	0.492	4.0345270078476e-12	CD8T	MYADM
3.7853774151316e-16	0.278585570412441	0.613	0.769	7.49996827260023e-12	CD8T	EIF3F
4.91749314583763e-16	0.392374084736491	0.172	0.143	9.7430291698481e-12	CD8T	ARHGAP4
5.82938302328928e-16	0.253183098393393	0.183	0.284	1.1549756584043e-11	CD8T	RBM7
5.94950971300804e-16	0.521476875852011	0.298	0.296	1.17877635943828e-11	CD8T	RP11-138A9.1
1.01167276699599e-15	0.269894004066033	0.147	0.227	2.00442725324915e-11	CD8T	NFKBID
1.48367217165547e-15	0.251109205835899	0.319	0.504	2.93959967370097e-11	CD8T	DDX3X
2.09765945859774e-15	0.262532698349503	0.195	0.3	4.15609268531971e-11	CD8T	SRPK2
2.29258404801047e-15	0.262008633086393	0.199	0.308	4.54229677432313e-11	CD8T	MAX
4.54847073741773e-15	0.270971501091544	0.103	0.073	9.01188507204576e-11	CD8T	PTGER2
6.76684454618457e-15	0.309455391763071	0.111	0.082	1.34071490993555e-10	CD8T	SYTL2
8.51084742122182e-15	0.343581696190765	0.119	0.09	1.68625419956668e-10	CD8T	SUPT3H
1.0619604574028e-14	0.390264005772295	0.517	0.662	2.10406225425216e-10	CD8T	EIF3G
1.23243184397667e-14	0.273247972382475	0.106	0.078	2.44181721247097e-10	CD8T	SEMA4D
2.1243082862472e-14	0.352327396518731	0.179	0.147	4.20889200754158e-10	CD8T	PRDM1
2.47287679011905e-14	0.250847816856224	0.252	0.388	4.89951078426288e-10	CD8T	MGEA5
3.27056617386586e-14	0.561739040451594	0.235	0.221	6.47997276028044e-10	CD8T	DUSP10
4.69058144547416e-14	0.25399621217051	0.185	0.283	9.29344901791795e-10	CD8T	DIAPH1
5.21465247677031e-14	0.378770380511416	0.157	0.128	1.0331790952225e-09	CD8T	OASL
1.16532707837787e-13	0.260547858699552	0.213	0.324	2.30886254039007e-09	CD8T	LSM1
1.20641774928535e-13	0.466089334941313	0.222	0.203	2.39027548665907e-09	CD8T	N4BP2L1
1.31585804880908e-13	0.283642586481439	0.217	0.331	2.60710955210544e-09	CD8T	PAFAH1B1
1.64315797081937e-13	0.373214709288501	0.545	0.658	3.25558888758441e-09	CD8T	JUND
2.10955798709534e-13	0.267298120357464	0.202	0.306	4.179667239832e-09	CD8T	TMEM109
2.48484738066517e-13	0.314965605939163	0.114	0.087	4.9232281153119e-09	CD8T	BTN3A1
3.77643418976316e-13	0.27609837609019	0.13	0.101	7.48224906017775e-09	CD8T	CCDC69
4.94832047790845e-13	0.263636726304473	0.18	0.27	9.80410736288002e-09	CD8T	SUN2
6.14190544181276e-13	0.283273472440541	0.251	0.382	1.21689572518636e-08	CD8T	USP16
6.36514388380907e-13	0.300172519912	0.251	0.383	1.26112595769909e-08	CD8T	RNMT
7.16712430629114e-13	0.271585125354579	0.139	0.211	1.42002233880546e-08	CD8T	SLC35E1
8.06928891149912e-13	0.335492295353891	0.172	0.147	1.59876821203532e-08	CD8T	PARVG
9.18822819179387e-13	0.270950675200267	0.26	0.393	1.82046365164012e-08	CD8T	AMD1
1.15817353283307e-12	0.253785776053532	0.173	0.259	2.29468922060217e-08	CD8T	DYNLT3
2.27379538670107e-12	0.298485435923079	0.196	0.294	4.50507079967083e-08	CD8T	YIPF5
3.94615092174725e-12	0.267734117542779	0.191	0.286	7.81850882125782e-08	CD8T	PRPF38A
4.01250728055826e-12	0.413326271197284	0.17	0.148	7.94998067497008e-08	CD8T	RNF166
4.74370233964819e-12	0.322309966876348	0.546	0.709	9.39869744554495e-08	CD8T	RBM8A
4.9594862491407e-12	0.258588728301426	0.215	0.321	9.82623010542246e-08	CD8T	PCM1
7.23708541181844e-12	0.460540890265699	0.402	0.465	1.43388373264359e-07	CD8T	MSN
7.54236080207469e-12	0.277233825020456	0.196	0.291	1.49436794571506e-07	CD8T	ALG13
2.07822411470278e-11	0.359247913916904	0.141	0.117	4.11758543846062e-07	CD8T	PPP3CC
2.35379320259071e-11	0.406078046871007	0.171	0.15	4.66357047229298e-07	CD8T	ORAI1
2.45606817648097e-11	0.299090521023086	0.281	0.43	4.86620787806175e-07	CD8T	YTHDC1
3.14839437434537e-11	0.407780315828591	0.486	0.628	6.23791377389049e-07	CD8T	GABARAPL2
4.42174852765597e-11	0.293904283459032	0.111	0.087	8.76081035784478e-07	CD8T	TNIK
5.96552503826811e-11	0.301184280564727	0.636	0.789	1.18194947583206e-06	CD8T	RPSAP58
7.56701168708308e-11	0.373111305778504	0.487	0.615	1.49925202556177e-06	CD8T	BZW1
1.03809841262251e-10	0.307361904317139	0.208	0.31	2.05678438492898e-06	CD8T	AKIRIN1
1.06259334112255e-10	0.30162970052592	0.167	0.143	2.10531618676612e-06	CD8T	IL10RA
1.30286996544502e-10	0.291331589654103	0.212	0.314	2.58137626253623e-06	CD8T	COQ10B
1.30783882067452e-10	0.415149465574284	0.191	0.173	2.59122105540243e-06	CD8T	SC5D
1.36807654276423e-10	0.285038629821739	0.234	0.347	2.71057005417877e-06	CD8T	DCTN6
2.05521904506472e-10	0.256790348175998	0.276	0.412	4.07200549398672e-06	CD8T	OPTN
2.25641775032525e-10	0.292459552753259	0.194	0.286	4.47064048871942e-06	CD8T	NUB1
2.69920087454041e-10	0.337770175362564	0.548	0.682	5.34792669272692e-06	CD8T	SDCBP
3.07929443440964e-10	0.332237627926063	0.102	0.08	6.10100606289582e-06	CD8T	AUTS2
4.73816519288564e-10	0.281153296324955	0.229	0.336	9.38772669666432e-06	CD8T	MYCBP2
4.96627237937775e-10	0.34881459025513	0.178	0.158	9.83967546526114e-06	CD8T	TAPSAR1
5.18471640473309e-10	0.301212083934358	0.262	0.391	1.02724786126977e-05	CD8T	ORMDL1
5.35706277406193e-10	0.301477470678078	0.165	0.241	1.06139484742489e-05	CD8T	ISG20L2
5.4685682830697e-10	0.252427971536391	0.343	0.525	1.0834874339246e-05	CD8T	DDX46
6.37650091860988e-10	0.390843377502996	0.153	0.133	1.26337612700418e-05	CD8T	RBM38
6.42147118473558e-10	0.316403548257638	0.2	0.294	1.27228608583166e-05	CD8T	UBAC2
7.16586057172222e-10	0.27935037404411	0.183	0.264	1.41977195507532e-05	CD8T	ITGAE
8.45395543792402e-10	0.2780832678155	0.111	0.089	1.67498219091589e-05	CD8T	SYNE1
1.20352578367146e-09	0.252741242199083	0.165	0.237	2.38454563518827e-05	CD8T	ABT1
1.81623549047191e-09	0.352936266074315	0.1	0.078	3.59850737727199e-05	CD8T	TNF
2.06339838475082e-09	0.252398721914832	0.212	0.302	4.08821121970679e-05	CD8T	PIM1
3.13594914267549e-09	0.281667728906052	0.253	0.371	6.21325603638296e-05	CD8T	MED4
3.16430595115259e-09	0.378465957804983	0.503	0.661	6.26943938101862e-05	CD8T	DAZAP2
3.559461421981e-09	0.297825507207057	0.555	0.715	7.05236091537096e-05	CD8T	DRAP1
5.14498846219497e-09	0.305211145829465	0.219	0.319	0.000101937656401469	CD8T	MIER1
6.47457108841834e-09	0.256197717040346	0.142	0.203	0.000128280676974833	CD8T	PRKAR2A
8.5536224568717e-09	0.269099561796037	0.168	0.239	0.000169472921737999	CD8T	PPM1B
9.19525745316278e-09	0.267359300043435	0.164	0.234	0.000182185635919514	CD8T	PHF20
9.82799712383357e-09	0.277863640936874	0.126	0.105	0.000194722107014515	CD8T	FAM105A
1.19901258021394e-08	0.523319219369312	0.232	0.236	0.000237560362517787	CD8T	HERPUD2
1.20074854399589e-08	0.25995785304343	0.341	0.513	0.000237904309021905	CD8T	BRD2
1.36089723378895e-08	0.268767452343731	0.102	0.082	0.000269634568930604	CD8T	TNRC6C
1.40836159249123e-08	0.478860751708413	0.259	0.268	0.000279038682320287	CD8T	CCDC109B
1.55659803194461e-08	0.284717209502245	0.18	0.257	0.000308408768069185	CD8T	METTL23
2.6387124286741e-08	0.498848729070435	0.429	0.54	0.000522808093493199	CD8T	AKAP13
2.65307461993274e-08	0.367839669703897	0.15	0.134	0.000525653674447275	CD8T	AL592284.1
3.00669248934282e-08	0.289987539668372	0.207	0.296	0.000595715982913493	CD8T	HBP1
5.33314949167202e-08	0.395342783577237	0.449	0.566	0.00105665690878498	CD8T	ARHGDIA
6.96188282234553e-08	0.349798565129847	0.484	0.628	0.00137935784359132	CD8T	TCF25
8.34463104833676e-08	0.483489090057584	0.402	0.489	0.00165332174960696	CD8T	BAZ1A
9.23368963204639e-08	0.361754752094055	0.177	0.165	0.00182947092679735	CD8T	DCK
1.01537192987288e-07	0.459717610197009	0.182	0.173	0.00201175640465715	CD8T	RALGAPA1
1.24416830694813e-07	0.282693117136946	0.277	0.399	0.00246507066655634	CD8T	PRMT2
1.33192311589278e-07	0.480599470821783	0.391	0.482	0.00263893926951837	CD8T	C9orf142
1.79220881343847e-07	0.409933136605228	0.163	0.152	0.00355090332206563	CD8T	ARAP2
1.8103283470294e-07	0.316057349231528	0.209	0.297	0.00358680355396935	CD8T	MAT2B
1.8999928027442e-07	0.277926731496867	0.549	0.717	0.00376445574007708	CD8T	COPE
2.07910829480996e-07	0.513930087468207	0.25	0.263	0.00411933726450697	CD8T	MRPL10
3.59256578810459e-07	0.465486744402088	0.335	0.381	0.00711795059597162	CD8T	CCDC107
3.65752218591634e-07	0.472450300676809	0.232	0.237	0.00724664870695605	CD8T	ATM
3.93179238806727e-07	0.255116793892158	0.155	0.215	0.00779006025847769	CD8T	TOPORS
6.22864452833325e-07	0.463375000607994	0.284	0.301	0.0123408134039867	CD8T	KPNA2
6.44281804510854e-07	0.319441854024418	0.12	0.104	0.0127651553927736	CD8T	EPB41
7.52578089023712e-07	0.49803793278177	0.427	0.55	0.0149108296778268	CD8T	CASP4
7.9703553958203e-07	0.467274287105604	0.42	0.499	0.0157916651457388	CD8T	STAT1
8.10627031599384e-07	0.448795195985188	0.263	0.277	0.0160609533770786	CD8T	ZC3HAV1
8.61435384062885e-07	0.5326286031537	0.351	0.39	0.0170676192644379	CD8T	MIR24-2
9.39973344001745e-07	0.37457459743297	0.493	0.648	0.0186236918647066	CD8T	TRAPPC1
1.02613958421539e-06	0.43529754189744	0.392	0.474	0.0203309035820594	CD8T	RAP1A
1.1393573540723e-06	0.300175166915155	0.229	0.321	0.0225740872562345	CD8T	NFKB2
1.20862582532689e-06	0.316489619012925	0.2	0.28	0.0239465034772016	CD8T	NCK1
1.30935262397576e-06	0.466471808932934	0.274	0.296	0.0259422035388318	CD8T	POLR3GL
1.50675663067773e-06	0.265538826282852	0.349	0.519	0.0298533691236179	CD8T	UBE2N
1.54254603528955e-06	1.58705518422154	0.178	0.239	0.0305624645971918	CD8T	CCL20
2.67385311178579e-06	0.31581048408255	0.256	0.36	0.0529770517038119	CD8T	NR3C1
3.01970249977128e-06	0.277675247372154	0.314	0.456	0.0598293656279683	CD8T	SP100
3.15058091197382e-06	0.333347323208658	0.499	0.669	0.0624224596089374	CD8T	TMEM50A
3.22716775122972e-06	0.29040694465378	0.212	0.294	0.0639398746551144	CD8T	SHKBP1
3.22922714399683e-06	0.346732017374509	0.14	0.127	0.0639806774040091	CD8T	PRKX
5.29899538710917e-06	0.309915440752586	0.26	0.362	0.104988995604794	CD8T	CSRNP1
5.32746314926662e-06	0.569900206795183	0.26	0.27	0.10555302737642	CD8T	DUSP4
6.04942369768018e-06	0.26528634626082	0.157	0.212	0.119857231722137	CD8T	TINF2
6.86663153196951e-06	0.331984423351874	0.217	0.305	0.136048570542912	CD8T	SAFB2
7.70730011077228e-06	0.505967635290734	0.222	0.231	0.152704737094731	CD8T	SLC25A26
8.34046308000567e-06	0.285839143571721	0.34	0.494	0.165249595004152	CD8T	CLK1
9.17745874471951e-06	0.480411852873025	0.354	0.427	0.181832990109128	CD8T	CCDC12
1.5357813516821e-05	0.413584350336853	0.37	0.443	0.304284359208775	CD8T	BUB3
1.72155664037689e-05	0.267744299410239	0.373	0.552	0.341092017157873	CD8T	RTF1
1.97908977543475e-05	0.337972860343329	0.238	0.332	0.392117057206887	CD8T	TM2D3
2.1425209842666e-05	0.32516857383559	0.222	0.306	0.424497682612741	CD8T	USP15
2.43306460424996e-05	0.323765288146183	0.272	0.387	0.482063090040045	CD8T	MAPK1IP1L
2.86900916833031e-05	0.345015756996976	0.113	0.101	0.568436786521284	CD8T	GTF3C1
2.99420915956696e-05	0.508988059387317	0.389	0.499	0.593242660785002	CD8T	DHX36
3.09973752417552e-05	0.278004938330449	0.191	0.258	0.614150995664897	CD8T	SYTL1
3.21756741891718e-05	0.479098310240855	0.337	0.399	0.637496632710061	CD8T	MRPS6
4.90054501025411e-05	0.317792942880351	0.31	0.448	0.970944982881647	CD8T	MEAF6
5.22569135968838e-05	0.261041028502913	0.398	0.594	1	CD8T	CDC37
6.30873805824781e-05	0.29544902992046	0.345	0.503	1	CD8T	C19orf60
7.45632238547122e-05	0.34229497635413	0.246	0.342	1	CD8T	CSNK1D
8.53685797868347e-05	0.283967416652836	0.141	0.186	1	CD8T	SLC7A5
8.72238305955404e-05	0.46999829138282	0.255	0.28	1	CD8T	GOLGA7
0.000108145568850947	0.258962981467069	0.147	0.194	1	CD8T	HIPK1
0.000120272984754526	0.357716573157958	0.293	0.421	1	CD8T	SURF4
0.000124257303688557	0.325943530673467	0.491	0.656	1	CD8T	PRRC2C
0.000126273072838676	0.261789687152606	0.166	0.22	1	CD8T	NARF
0.000145176690494423	0.295947785526339	0.163	0.216	1	CD8T	TMEM170A
0.000145264895887202	0.386567792817876	0.399	0.486	1	CD8T	RHOG
0.000146662225364739	0.258056477575883	0.27	0.365	1	CD8T	SETD5-AS1
0.000152750447944513	0.410746312282648	0.19	0.188	1	CD8T	RASGEF1B
0.000155853392271923	0.339286283315703	0.328	0.479	1	CD8T	PPP2CA
0.000181562692181798	0.379549541275711	0.512	0.654	1	CD8T	DNAJA1
0.000202953689742969	0.333955282263626	0.191	0.257	1	CD8T	ZCCHC11
0.000224997818796229	0.441691126897359	0.399	0.502	1	CD8T	UBE2L6
0.000248349152432914	0.418428535656699	0.265	0.291	1	CD8T	TNFAIP8
0.000299446697852704	0.281281795706202	0.182	0.24	1	CD8T	C19orf66
0.000355794298999692	0.34124076389948	0.232	0.316	1	CD8T	CMC2
0.000376660066650072	0.287026555060939	0.367	0.535	1	CD8T	SF3B1
0.000379763429553431	0.293924397508062	0.189	0.187	1	CD8T	GBP4
0.000494381860508053	0.28552002218985	0.11	0.102	1	CD8T	TBCD
0.000582913828227193	0.27668091671966	0.123	0.115	1	CD8T	CORO7
0.000597026290232054	0.374024563337481	0.229	0.244	1	CD8T	CYTH1
0.0006559968899188	0.476702819867948	0.27	0.303	1	CD8T	SVIP
0.000689577088027543	0.347271430733793	0.222	0.297	1	CD8T	CLDND1
0.000703077169640667	0.250765606050915	0.121	0.157	1	CD8T	MXD4
0.000753913133977952	0.389506817193367	0.158	0.157	1	CD8T	TTC39C
0.000900083362172518	0.268182306522034	0.406	0.591	1	CD8T	C6orf48
0.000953361861841803	0.265134144734533	0.476	0.602	1	CD8T	CKLF
0.0009723460161763	0.324913349717988	0.115	0.108	1	CD8T	ENC1
0.00104251583226755	0.390113040641053	0.211	0.223	1	CD8T	FOXN3
0.00104568241824986	0.314818855891501	0.151	0.147	1	CD8T	PAG1
0.00126256874016821	0.270469140949477	0.161	0.157	1	CD8T	IQGAP2
0.00136946764286181	0.396329142776085	0.192	0.2	1	CD8T	LPIN1
0.00148037898047339	0.26845121043346	0.142	0.182	1	CD8T	RAB4B
0.00149127609524644	0.333634433267672	0.465	0.629	1	CD8T	UBE2D2
0.0015326506323301	0.347356582771997	0.166	0.166	1	CD8T	GALM
0.00153770597323043	0.330076924744846	0.175	0.229	1	CD8T	SIRT2
0.00157405139474646	0.283571562822543	0.12	0.114	1	CD8T	PAPD5
0.0015898269351753	0.432765642404766	0.205	0.219	1	CD8T	ZBTB1
0.0016122765761679	0.34338065832722	0.151	0.149	1	CD8T	RNF138
0.00162206148209551	0.406888525248334	0.361	0.441	1	CD8T	OSTF1
0.00173947667331278	0.47640791639548	0.296	0.35	1	CD8T	OFD1
0.00184719810612372	0.377052769017976	0.169	0.171	1	CD8T	ORAI2
0.00190263152916331	0.267878460025412	0.393	0.561	1	CD8T	ARPC4
0.00217895937579691	0.289115847686671	0.129	0.164	1	CD8T	CKAP2
0.00229529614558233	0.250796595191561	0.124	0.158	1	CD8T	HNRNPLL
0.0025604322563106	0.289914592461536	0.174	0.225	1	CD8T	HELZ
0.00278297962583489	0.38349753607354	0.233	0.313	1	CD8T	ISCA1
