p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.5825669589177e-218	0.330121482914344	0.247	0.066	1.20711011113773e-213	Fibroblast	ZSCAN18
3.6202357870042e-218	0.672792117727335	0.512	0.247	1.2198022460732e-213	Fibroblast	CEBPB
6.21397467953836e-217	0.953662459919033	0.189	0.039	2.09373662852365e-212	Fibroblast	CNN1
1.86846895671565e-216	0.370363688043654	0.272	0.08	6.29561930275771e-212	Fibroblast	ZMAT3
3.34195281654075e-216	0.370726871223069	0.401	0.162	1.12603758200524e-211	Fibroblast	C1orf123
3.40581549311333e-216	0.304075197791053	0.257	0.074	1.14755547224961e-211	Fibroblast	EXT2
6.17107821507908e-216	0.750106548035574	0.281	0.088	2.07928309378874e-211	Fibroblast	IGFBP3
7.21649305097561e-216	0.440845972658747	0.22	0.057	2.43152516859572e-211	Fibroblast	RNASE4
9.32142322738359e-216	0.438556717528858	0.432	0.192	3.14076034223463e-211	Fibroblast	C1orf122
1.49913595969503e-215	0.424077859024381	0.277	0.081	5.05118870259645e-211	Fibroblast	ITGA5
1.72443992167412e-215	0.337227468741695	0.211	0.052	5.81032787208878e-211	Fibroblast	IL15RA
2.04335562345851e-215	0.414567552119993	0.309	0.107	6.8848824376811e-211	Fibroblast	DTWD1
7.50598719221295e-215	0.369391071384205	0.303	0.102	2.52906732454423e-210	Fibroblast	IKBIP
1.56371839760793e-214	0.459976074592172	0.387	0.162	5.26879276890017e-210	Fibroblast	SLC39A7
3.12209598389539e-214	0.531133414058421	0.731	0.476	1.05195902081371e-209	Fibroblast	GABARAPL2
5.26419539209317e-214	0.282365822598442	0.14	0.02	1.77371799541187e-209	Fibroblast	GPC4
1.042623704949e-213	0.327944251439259	0.189	0.041	3.51301631145518e-209	Fibroblast	PCSK5
3.19409640648197e-213	0.704366278691643	0.486	0.229	1.07621884320003e-208	Fibroblast	CSRP1
4.48597559970661e-213	0.275540773403963	0.171	0.033	1.51150461856515e-208	Fibroblast	IRS1
8.83070393933181e-212	0.308905840566011	0.258	0.075	2.97541738531846e-207	Fibroblast	CYP27A1
3.33598524091235e-211	0.434713001848382	0.472	0.221	1.12402686707301e-206	Fibroblast	FUNDC2
9.37211613043236e-211	0.347668218226307	0.111	0.011	3.15784080898788e-206	Fibroblast	WNT5A
1.17205285147765e-210	0.775567700073526	0.436	0.208	3.94911487776881e-206	Fibroblast	ACTN1
6.60064297583201e-210	0.261710760679133	0.12	0.014	2.22402064427684e-205	Fibroblast	KAZN
9.74530603275688e-210	0.284420629902593	0.134	0.019	3.2835834146771e-205	Fibroblast	PTPRD
9.82355231069027e-210	0.411912754127276	0.562	0.273	3.30994771556398e-205	Fibroblast	ANXA6
1.60401964242915e-209	0.409688625536298	0.345	0.128	5.40458378320078e-205	Fibroblast	P4HA1
1.90433491955577e-209	0.40159483126763	0.519	0.247	6.4164660779512e-205	Fibroblast	BNIP3L
4.598413119545e-209	0.381914144982117	0.388	0.156	1.54938931649949e-204	Fibroblast	TM2D3
5.11618723101638e-209	0.728857220747982	0.458	0.214	1.72384812561866e-204	Fibroblast	KLF4
1.12946914475382e-208	0.436292726310764	0.144	0.022	3.80563333633351e-204	Fibroblast	CARMN
2.45725990533672e-208	0.523677500968835	0.488	0.234	8.27949152504155e-204	Fibroblast	ALDH2
3.40669425465418e-208	0.540517610428591	0.395	0.167	1.14785156216318e-203	Fibroblast	GOLIM4
1.8639429639066e-207	0.285312289804454	0.204	0.049	6.28036942258689e-203	Fibroblast	MARVELD1
5.78500077112693e-207	0.448732143658866	0.383	0.159	1.94919815982351e-202	Fibroblast	GOLGA2
7.64436573185828e-207	0.293439517972027	0.265	0.082	2.57569258969233e-202	Fibroblast	SNX7
1.60245464703068e-206	0.602136128232772	0.7	0.461	5.39931068770516e-202	Fibroblast	KDELR2
1.65344756730307e-206	0.63102311679255	0.731	0.503	5.57112623327096e-202	Fibroblast	PDIA3
6.29139721129283e-206	0.371370064792123	0.236	0.067	2.11982337637301e-201	Fibroblast	HSD3B7
7.07680532027639e-206	0.25451994778221	0.113	0.012	2.38445878461393e-201	Fibroblast	SNHG23
7.85913079099601e-206	0.286557615302697	0.259	0.075	2.6480555287182e-201	Fibroblast	TCEA2
9.69854635258251e-206	0.436685283033682	0.248	0.071	3.26782820803915e-201	Fibroblast	LMCD1
9.67601980546014e-205	0.365589881724285	0.326	0.119	3.26023811325174e-200	Fibroblast	GNG12
8.99269570653796e-204	0.305768899957808	0.191	0.043	3.0299988913609e-199	Fibroblast	ARHGAP10
3.09800160315254e-203	0.319281886486399	0.33	0.12	1.04384066016622e-198	Fibroblast	NTAN1
3.4090021427023e-203	0.292375565918127	0.154	0.026	1.14862918196211e-198	Fibroblast	LMOD1
3.43323913782894e-203	0.557030394228712	0.825	0.597	1.15679559510008e-198	Fibroblast	SEC62
7.10113838048802e-203	0.510541034868061	0.696	0.425	2.39265756592163e-198	Fibroblast	C6orf48
7.43358222581046e-203	0.295790013552204	0.183	0.04	2.50467119516458e-198	Fibroblast	GPC1
8.52297854485188e-203	0.314925054831514	0.229	0.061	2.87173239090239e-198	Fibroblast	SSBP2
4.59462730100533e-202	0.372204894843998	0.285	0.094	1.54811372280074e-197	Fibroblast	TCEAL1
6.40078895341471e-202	0.339448946095516	0.299	0.103	2.15668182996355e-197	Fibroblast	GLMP
1.25693671537621e-201	0.320936931324435	0.132	0.019	4.23512256878861e-197	Fibroblast	KREMEN1
1.42332499848282e-201	0.335195334802898	0.419	0.18	4.795751249888e-197	Fibroblast	PRCP
3.05241619214555e-200	0.368750714071604	0.147	0.025	1.02848111178152e-195	Fibroblast	LEPR
3.9133502251766e-200	0.409368724948653	0.356	0.142	1.318564224871e-195	Fibroblast	VGLL4
5.59934618449441e-200	0.9006228059225	0.292	0.107	1.88664370340355e-195	Fibroblast	TNFRSF12A
4.10964888791143e-199	0.637300845527342	0.217	0.061	1.38470509629288e-194	Fibroblast	SPRY2
9.45750754288231e-199	0.390088732569128	0.398	0.168	3.18661259149877e-194	Fibroblast	AAMDC
3.26268259020715e-198	0.261222035088179	0.152	0.027	1.0993282719444e-193	Fibroblast	GUCY1B3
5.80466969992636e-198	0.418284771967742	0.512	0.256	1.95582540869319e-193	Fibroblast	IMPDH2
1.27199776437474e-197	0.75580826559862	0.456	0.211	4.28586926728426e-193	Fibroblast	SOCS3
1.35605291835129e-197	0.470646564004114	0.792	0.564	4.56908470309283e-193	Fibroblast	SNX3
1.52854719497042e-197	0.373967369346458	0.434	0.195	5.15028691873334e-193	Fibroblast	CREG1
1.71633007948918e-197	0.583173580266011	0.128	0.019	5.78300256983086e-193	Fibroblast	P2RY1
2.19799316434811e-197	0.389299386562924	0.807	0.507	7.40591816795452e-193	Fibroblast	IFITM2
5.01115119448826e-196	0.317243790257344	0.164	0.032	1.68845728347087e-191	Fibroblast	RCAN2
5.89699383398165e-196	0.508168710532402	0.843	0.647	1.98693310242178e-191	Fibroblast	DYNLL1
8.29825368964677e-196	0.282836585429346	0.122	0.016	2.79601359818958e-191	Fibroblast	MEOX2
8.91342745390048e-196	0.373875095977839	0.362	0.146	3.00329024631723e-191	Fibroblast	SEC23A
1.67185804931619e-194	0.328911808376365	0.237	0.07	5.63315851136598e-190	Fibroblast	SRGAP1
9.05007291537832e-194	0.529867029371172	0.588	0.322	3.04933156810757e-189	Fibroblast	ZFAND5
2.09873121518135e-193	0.416901609326407	0.396	0.167	7.07146495643205e-189	Fibroblast	CTTN
8.20117853473426e-193	0.544328541815429	0.585	0.339	2.76330509549336e-188	Fibroblast	PRDX4
1.23145893082535e-192	0.523873606218105	0.339	0.128	4.14927772152294e-188	Fibroblast	RAB31
1.62992272243561e-192	0.289982786346587	0.255	0.074	5.49186162097455e-188	Fibroblast	MAP1B
6.90837182155257e-192	0.506402855562408	0.576	0.331	2.32770680155392e-187	Fibroblast	SDF4
6.97939220824595e-192	0.741508299278809	0.379	0.177	2.35163641064639e-187	Fibroblast	UAP1
7.89277165663962e-192	0.329550815524241	0.31	0.113	2.65939048198815e-187	Fibroblast	TM2D2
1.01763133925635e-191	0.374714165058348	0.315	0.119	3.42880703449034e-187	Fibroblast	TMEM9
1.13351234764603e-191	0.485078302232158	0.763	0.521	3.81925650415855e-187	Fibroblast	MGST3
2.69773577122296e-191	0.336518803101412	0.335	0.127	9.08975090755864e-187	Fibroblast	CHIC2
2.08622440614617e-190	0.286559247699834	0.16	0.032	7.02932451406889e-186	Fibroblast	AMOTL2
6.19002269362924e-190	0.467078813265491	0.498	0.264	2.08566624639144e-185	Fibroblast	YIPF3
9.57011770884857e-190	0.313326795945376	0.209	0.055	3.22455546081944e-185	Fibroblast	SYNGR1
9.70578357526174e-190	0.288690679658258	0.207	0.054	3.27026671784869e-185	Fibroblast	SNX18
1.29054184768111e-189	0.365111271749895	0.13	0.02	4.34835170157674e-185	Fibroblast	PDGFD
2.04831587012525e-189	0.627713667678378	0.654	0.444	6.90159549280003e-185	Fibroblast	OSTC
4.27686270450112e-189	0.328154122170551	0.25	0.078	1.44104611965461e-184	Fibroblast	VEGFB
6.01676524068581e-189	0.367646988013505	0.184	0.045	2.02728888019668e-184	Fibroblast	C17orf58
3.45474462489253e-188	0.282539107525791	0.564	0.281	1.16404165391129e-183	Fibroblast	VAMP5
4.89481240956425e-188	0.439171618721306	0.484	0.241	1.64925809327858e-183	Fibroblast	RCN2
1.05208407090499e-187	0.507074345706294	0.469	0.224	3.54489206850728e-183	Fibroblast	MDK
5.03033755520494e-187	0.431328691838734	0.58	0.328	1.69492193585075e-182	Fibroblast	PSMB5
1.62123595014485e-186	0.346968497088805	0.16	0.032	5.46259241041805e-182	Fibroblast	ANGPTL4
8.91484890594694e-186	0.383342597091795	0.418	0.19	3.00376919036976e-181	Fibroblast	CBR1
2.05861993960969e-185	0.643829699359518	0.159	0.034	6.93631402452089e-181	Fibroblast	PITX1
4.65998170486949e-185	0.250006796354026	0.129	0.02	1.57013423563872e-180	Fibroblast	KCNE4
6.48085901584105e-185	0.307842950171677	0.143	0.026	2.18366063679748e-180	Fibroblast	SERTAD4-AS1
7.62276516517639e-185	0.480792290421032	0.512	0.259	2.56841449475453e-180	Fibroblast	TACC1
9.08243471971988e-185	0.493737041103411	0.559	0.31	3.06023555446242e-180	Fibroblast	CTSA
1.85839876436026e-184	0.546930990620715	0.238	0.073	6.26168879663545e-180	Fibroblast	F2R
1.19851481602197e-183	0.298026702741324	0.208	0.055	4.03827582110443e-179	Fibroblast	ABCA1
1.41915852666266e-183	0.316604801105671	0.263	0.085	4.78171273973718e-179	Fibroblast	MAP7D3
1.83651390600255e-183	0.294187411612154	0.138	0.025	6.18794995488499e-179	Fibroblast	SLC19A2
2.77573013739754e-183	0.4906564438973	0.72	0.496	9.35254512494728e-179	Fibroblast	SEC11A
6.13554746781482e-183	0.459479896948487	0.238	0.075	2.06731136380552e-178	Fibroblast	SMPDL3A
1.15277242329482e-182	0.312964355014671	0.375	0.156	3.88415140304957e-178	Fibroblast	CLIC4
4.21036263052915e-182	0.28394329272253	0.145	0.028	1.41863958473049e-177	Fibroblast	CFB
5.82444980668862e-182	0.387807681604999	0.358	0.152	1.96249011786566e-177	Fibroblast	GCSH
8.85811598022666e-182	0.307343350788692	0.275	0.096	2.98465359837757e-177	Fibroblast	PGM1
1.95388762173836e-181	0.31915950873147	0.178	0.043	6.58342895268521e-177	Fibroblast	UNC5B
6.00705009596846e-181	0.503060175482043	0.506	0.265	2.02401545933561e-176	Fibroblast	CHD9
6.46884140643385e-181	0.30046633299716	0.189	0.049	2.17961142348382e-176	Fibroblast	EGFR
7.99075328483105e-181	0.305769671865856	0.12	0.018	2.69240441179097e-176	Fibroblast	PRKAR2B
8.87373164471107e-181	0.266902719985161	0.224	0.064	2.98991514036895e-176	Fibroblast	SLC43A3
2.86083145951346e-180	0.516274285761706	0.301	0.116	9.63928551968465e-176	Fibroblast	MAPKAP1
3.01587894131329e-180	0.314472595359335	0.321	0.126	1.0161702504861e-175	Fibroblast	HIBADH
3.35168683285168e-180	0.263756646229352	0.232	0.066	1.12931736146105e-175	Fibroblast	COL15A1
4.92726560523672e-180	0.259937919857412	0.102	0.012	1.66019287302846e-175	Fibroblast	FAIM2
1.32350848852197e-179	0.373717549673541	0.167	0.039	4.45942950122592e-175	Fibroblast	KITLG
2.01321152739302e-179	0.501731620709858	0.255	0.084	6.78331492039803e-175	Fibroblast	TNFAIP2
5.84496483618243e-179	0.426586352284955	0.92	0.842	1.96940245190331e-174	Fibroblast	UBB
9.4160436517225e-179	0.431916387372956	0.288	0.107	3.17264174801138e-174	Fibroblast	AHI1
1.76356738218505e-178	0.334948219263792	0.231	0.07	5.9421639375343e-174	Fibroblast	EFHC1
3.30644432249855e-178	1.01987356027205	0.385	0.176	1.11407335002266e-173	Fibroblast	TGFBI
4.92105283750563e-178	0.620285513972977	0.171	0.039	1.65809954306915e-173	Fibroblast	FRZB
1.03012857564496e-177	0.512169490882294	0.534	0.299	3.47091522277812e-173	Fibroblast	ADI1
1.1935119184378e-177	0.521598993742356	0.636	0.348	4.02141905798431e-173	Fibroblast	APLP2
5.54877466995072e-177	0.284600366598705	0.187	0.048	1.86960413729319e-172	Fibroblast	C1RL
5.64366783224866e-177	0.319535148926681	0.453	0.202	1.90157743939786e-172	Fibroblast	NR3C1
5.48040814259994e-176	0.437024432280094	0.88	0.748	1.84656871956762e-171	Fibroblast	SUMO2
6.13672669274078e-176	0.359936365747384	0.481	0.238	2.06770869185208e-171	Fibroblast	ZNF428
1.56508801332778e-175	0.284395506584252	0.134	0.024	5.27340755210661e-171	Fibroblast	SLC12A8
4.62298146405296e-174	0.470665036640263	0.415	0.195	1.557667374498e-169	Fibroblast	TNFSF10
7.78841795255367e-174	0.485819492058654	0.774	0.567	2.62422954493343e-169	Fibroblast	C4orf3
1.02057263596571e-173	0.362178133817254	0.284	0.101	3.43871743962288e-169	Fibroblast	CBX6
1.39967423949455e-173	0.308213758492275	0.316	0.126	4.71606238255295e-169	Fibroblast	BOD1
1.50350882301853e-173	0.343705844239153	0.162	0.037	5.06592262827863e-169	Fibroblast	DIO3OS
1.6270064947642e-173	0.327450866737848	0.331	0.135	5.4820356834585e-169	Fibroblast	UROD
7.53919145822229e-172	0.330234697071692	0.324	0.13	2.54025516993342e-167	Fibroblast	CDC42EP1
1.49863327143765e-171	0.418802357191827	0.624	0.348	5.049494944782e-167	Fibroblast	H2AFJ
4.14876845285466e-171	0.51907001907964	0.935	0.757	1.39788604250485e-166	Fibroblast	NEAT1
7.39886990273353e-171	0.317564493085601	0.284	0.106	2.49297522502704e-166	Fibroblast	TMEM263
9.60018524881007e-171	0.371231057525649	0.378	0.169	3.23468641773406e-166	Fibroblast	DNASE2
1.30539243364807e-170	0.392835266789823	0.44	0.215	4.39838926593382e-166	Fibroblast	TXNDC15
1.44920005602475e-170	0.475754143990134	0.519	0.293	4.88293466876978e-166	Fibroblast	FAM3C
2.58499222600916e-170	0.538319917185785	0.876	0.705	8.70987280631526e-166	Fibroblast	CIRBP
1.01589585181599e-169	0.283941282108061	0.28	0.104	3.42295948310879e-165	Fibroblast	SLC35B2
1.07353687043184e-169	0.438930722686046	0.313	0.126	3.61717513123303e-165	Fibroblast	TCF7L2
1.70342214647562e-169	0.287398693690744	0.326	0.132	5.73951058033496e-165	Fibroblast	TPGS2
3.41210536173142e-169	0.348733584398152	0.14	0.027	1.14967478058178e-164	Fibroblast	MAMDC2
3.51700531654974e-169	0.260707965010803	0.261	0.086	1.18501977135827e-164	Fibroblast	TNFSF12
4.3557905787579e-169	0.254685836675281	0.175	0.044	1.46764007760669e-164	Fibroblast	TBC1D12
4.37476631967074e-169	0.440506094368209	0.462	0.243	1.47403376374986e-164	Fibroblast	SEC63
5.32837816177771e-169	0.324123360313627	0.287	0.107	1.79534373782938e-164	Fibroblast	SEPT10
6.04723841082388e-169	0.282684957325465	0.334	0.136	2.037556510143e-164	Fibroblast	AGTRAP
1.00468117002637e-168	0.578625772828918	0.862	0.638	3.38517273428686e-164	Fibroblast	S100A4
1.54926810007332e-168	0.442671797252754	0.514	0.284	5.22010393638704e-164	Fibroblast	EMC7
4.04330054404164e-168	0.35844803193921	0.199	0.056	1.36234968530939e-163	Fibroblast	ZNF385A
1.0837755864258e-167	0.355969323691801	0.121	0.02	3.6516734609031e-163	Fibroblast	HAAO
2.4991375891398e-167	0.311499228541734	0.304	0.117	8.42059419284764e-163	Fibroblast	NQO2
2.57247611073542e-167	0.320795644463224	0.374	0.167	8.66770100751194e-163	Fibroblast	WDR13
2.71215645154293e-167	0.34289526895663	0.225	0.071	9.13833994782873e-163	Fibroblast	SESTD1
2.08060181372201e-166	0.349990959102602	0.262	0.092	7.01037975115495e-162	Fibroblast	DNAJB4
2.17189884740263e-166	0.256503349118592	0.209	0.06	7.31799597643841e-162	Fibroblast	PXK
3.33815771300601e-166	0.417105600319229	0.329	0.137	1.12475885982024e-161	Fibroblast	TRIOBP
5.8254633069033e-166	0.30139687248321	0.265	0.094	1.962831606628e-161	Fibroblast	SNHG18
1.63923183131024e-165	0.380628890024168	0.322	0.134	5.52322773241672e-161	Fibroblast	ABHD14A
3.46819621698644e-165	0.304143853451651	0.424	0.195	1.16857403335141e-160	Fibroblast	ASPH
4.5961425066674e-165	0.338551032866827	0.157	0.037	1.54862425619651e-160	Fibroblast	PPL
5.7423836460493e-165	0.274787998456706	0.285	0.106	1.93483874569985e-160	Fibroblast	SORBS3
6.46224741915054e-165	0.426166106400772	0.688	0.446	2.17738964540858e-160	Fibroblast	YWHAQ
7.13871479933537e-165	0.316915711090689	0.324	0.132	2.40531856448806e-160	Fibroblast	CBX1
9.47346274491755e-165	0.286739148626176	0.244	0.081	3.19198853727252e-160	Fibroblast	RAB28
1.00460653134698e-164	0.330937296353024	0.301	0.12	3.38492124672053e-160	Fibroblast	RDH14
1.13852004598866e-164	0.29054605357154	0.292	0.112	3.83612944295418e-160	Fibroblast	SWI5
1.15425631120521e-164	0.320790591629815	0.411	0.188	3.88915121497483e-160	Fibroblast	DEGS1
1.51190200737169e-164	0.386002124859759	0.349	0.145	5.09420262363816e-160	Fibroblast	PIK3R1
2.13440628559975e-164	0.452715727987407	0.605	0.372	7.19166853869979e-160	Fibroblast	RAB1A
3.22020292627338e-164	0.261964468418821	0.106	0.015	1.08501517397855e-159	Fibroblast	HIF3A
4.72707516194888e-164	0.297008887643087	0.269	0.098	1.59274070506706e-159	Fibroblast	TMEM115
6.1646277839961e-164	0.311982144706529	0.184	0.05	2.07710968553965e-159	Fibroblast	ABL1
9.89810194764113e-164	0.462395472918599	0.818	0.654	3.3350664702382e-159	Fibroblast	ATP6V0E1
1.07071410904361e-163	0.325292537932777	0.26	0.093	3.60766411901153e-159	Fibroblast	TCAF1
1.29844996196367e-163	0.394446670065828	0.149	0.031	4.37499730184038e-159	Fibroblast	SYNPO2
2.15927807955729e-163	0.338301562951894	0.418	0.201	7.27547156126033e-159	Fibroblast	CUEDC2
2.32463747651735e-163	0.447658254098291	0.468	0.241	7.83263351337756e-159	Fibroblast	LINC00657
5.04102847555346e-163	0.410230007031471	0.59	0.338	1.69852413455298e-158	Fibroblast	GYPC
5.3067271139322e-163	0.286433841739973	0.172	0.043	1.78804863376832e-158	Fibroblast	SPHK1
1.06437477809938e-162	0.295817404910088	0.219	0.069	3.58630437732804e-158	Fibroblast	YAP1
2.32927315153437e-162	0.365108755675168	0.592	0.342	7.84825295677991e-158	Fibroblast	SBDS
2.58711655058206e-162	0.275291274262003	0.234	0.077	8.71703050553118e-158	Fibroblast	SPIN1
4.11646348345874e-162	0.317915551530387	0.418	0.196	1.38700120611659e-157	Fibroblast	MAP4
6.14956964932601e-162	0.482773483864378	0.668	0.439	2.07203599764391e-157	Fibroblast	MYDGF
6.31172831697458e-162	0.28700881644988	0.244	0.082	2.12667373912142e-157	Fibroblast	NOTCH2
1.15430285278523e-161	0.317804025774212	0.291	0.111	3.88930803217457e-157	Fibroblast	ABI2
1.75436746695672e-161	0.374418763679633	0.486	0.259	5.91116574316398e-157	Fibroblast	DCTN2
3.40273212152569e-161	0.557124734714618	0.396	0.185	1.14651656102687e-156	Fibroblast	SOX4
4.08135604866119e-161	0.319231223731528	0.405	0.186	1.3751721070359e-156	Fibroblast	OSBPL8
5.14396700927975e-161	0.279312412487195	0.374	0.159	1.73320824410672e-156	Fibroblast	GLIPR2
7.84895538168037e-161	0.417949931695879	0.86	0.7	2.64462702630338e-156	Fibroblast	SKP1
8.31078199619631e-161	0.253962437092531	0.272	0.095	2.80023488579838e-156	Fibroblast	ATP2B4
2.11924820894927e-160	0.465391094297857	0.598	0.379	7.14059491523367e-156	Fibroblast	KDELR1
2.6358684650107e-160	0.446695878362276	0.456	0.241	8.88129520600706e-156	Fibroblast	CCPG1
2.87910499126922e-160	0.332753073644119	0.408	0.194	9.70085635758252e-156	Fibroblast	ACTR10
3.74396722217577e-160	0.285755761413585	0.392	0.179	1.2614923158399e-155	Fibroblast	TMEM14A
8.82470260274631e-160	0.396351303480637	0.513	0.283	2.97339529496934e-155	Fibroblast	SAT2
9.3140391067082e-160	0.484814792505001	0.652	0.419	3.13827233661426e-155	Fibroblast	IFI27L2
2.5512633354162e-159	0.36966982422656	0.398	0.19	8.59622668235133e-155	Fibroblast	CCS
2.89972814743505e-159	0.27930649707174	0.294	0.113	9.77034401996764e-155	Fibroblast	C4orf27
4.82927047681185e-159	0.53225447542738	0.35	0.158	1.62717439445698e-154	Fibroblast	KCNQ1OT1
9.87219779701289e-159	0.33412307744898	0.438	0.218	3.32633832572552e-154	Fibroblast	BAD
2.35220603652256e-157	0.252314412345226	0.158	0.037	7.92552301945911e-153	Fibroblast	CFI
2.73135608331488e-157	0.319302376086114	0.353	0.158	9.20303118712117e-153	Fibroblast	YIPF5
4.50501668120906e-157	0.276144314229706	0.19	0.055	1.51792032056658e-152	Fibroblast	LURAP1L
6.16216231284736e-157	0.417541364142436	0.545	0.31	2.07627896969079e-152	Fibroblast	NME3
7.92396563861497e-157	0.372548275812512	0.578	0.325	2.66990098227493e-152	Fibroblast	DYNC1I2
2.18387313570533e-156	0.4522516452522	0.695	0.48	7.35834214344553e-152	Fibroblast	ISCU
2.67253717924372e-156	0.32061675181225	0.286	0.111	9.0048467717438e-152	Fibroblast	GAA
7.50853834363111e-156	0.362634530625405	0.466	0.242	2.52992690950307e-151	Fibroblast	AKR7A2
2.37831776759095e-155	0.39498888420373	0.454	0.234	8.01350388612096e-151	Fibroblast	GLG1
3.13283734023218e-155	0.358706772671041	0.531	0.298	1.05557821341783e-150	Fibroblast	DCTN3
9.61706438152938e-154	0.267329512668286	0.451	0.22	3.24037367271251e-149	Fibroblast	OAZ2
1.79485697729665e-153	0.423698825249564	0.279	0.109	6.04759109930332e-149	Fibroblast	RUNX1
2.20849148543031e-153	0.404633746856779	0.373	0.18	7.4412912110089e-149	Fibroblast	PGRMC2
2.34749863164428e-153	0.339339895875869	0.422	0.21	7.90966188946223e-149	Fibroblast	AK3
4.84809205090591e-153	0.266435426805212	0.295	0.117	1.63351613563224e-148	Fibroblast	MPV17
9.98140593157786e-153	0.2658598515885	0.28	0.105	3.36313491458585e-148	Fibroblast	ST6GALNAC6
1.20683771002164e-152	0.271592024070256	0.298	0.12	4.06631898014692e-148	Fibroblast	PMM1
1.5093630723348e-152	0.30478735486707	0.365	0.167	5.08564793592487e-148	Fibroblast	PLIN3
2.95405053667049e-152	0.387504296151297	0.75	0.507	9.95337787825755e-148	Fibroblast	SEPT7
4.30364421117035e-152	0.276285831116626	0.27	0.101	1.45006988051174e-147	Fibroblast	UACA
9.32029406029208e-152	0.483658718139782	0.527	0.318	3.14037988067481e-147	Fibroblast	HDLBP
1.71248602437157e-151	0.315336305564685	0.247	0.085	5.77005041051757e-147	Fibroblast	CPVL
1.96518937760568e-151	0.276803206613229	0.3	0.121	6.62150908890459e-147	Fibroblast	AZI2
6.21578127381709e-151	0.797237671640985	0.282	0.112	2.09434534239993e-146	Fibroblast	C8orf4
7.88076253023231e-151	0.430267527778133	0.649	0.419	2.65534412693647e-146	Fibroblast	RAB2A
1.03921683811602e-150	0.433410916057982	0.302	0.127	3.50153721434811e-146	Fibroblast	ECHDC2
3.70550852849142e-150	0.347956676172854	0.24	0.087	1.2485340435899e-145	Fibroblast	LXN
3.88985465644552e-150	1.00372523911779	0.187	0.058	1.31064762794275e-145	Fibroblast	KCNN3
1.16356812182427e-149	0.385605516312162	0.525	0.297	3.92052642967468e-145	Fibroblast	LRP10
1.58561656238612e-149	0.342179186011961	0.373	0.171	5.34257644530378e-145	Fibroblast	PQLC3
3.81918454376558e-149	0.396108997847812	0.557	0.321	1.28683604017637e-144	Fibroblast	EIF1B
4.03476439417095e-149	0.376366794191959	0.425	0.217	1.35947351497196e-144	Fibroblast	TM2D1
7.06048418092048e-149	0.373386311673175	0.527	0.294	2.37895953991935e-144	Fibroblast	NDUFS4
7.08337079862663e-149	0.310456128823804	0.411	0.197	2.38667095688926e-144	Fibroblast	TMEM109
1.0807019728732e-148	0.487814855984828	0.667	0.463	3.64131722739897e-144	Fibroblast	TMED9
1.29017984431492e-148	0.34717842903934	0.346	0.156	4.34713196743468e-144	Fibroblast	IP6K2
1.76854459447701e-148	0.315310083465839	0.343	0.153	5.95893415663082e-144	Fibroblast	CTDSP2
1.89157441147167e-148	0.326508928808678	0.407	0.198	6.37347082201263e-144	Fibroblast	MSRB2
5.00594508021695e-148	0.431959870742314	0.581	0.332	1.6867031353283e-143	Fibroblast	LAMP1
7.34057777922791e-148	0.264281515436358	0.242	0.087	2.47333427693305e-143	Fibroblast	TMEM159
8.39941869055025e-148	0.354516415244925	0.33	0.147	2.830100133594e-143	Fibroblast	HACD3
3.39339658844065e-147	0.302722142300402	0.404	0.197	1.14337104650919e-142	Fibroblast	DCTN6
8.66605384809372e-147	0.461887771086007	0.833	0.647	2.9199401835767e-142	Fibroblast	RPS27L
1.42432300883693e-146	0.258768518778292	0.232	0.078	4.79911394597516e-142	Fibroblast	ZEB1
2.39093499456354e-146	0.922627074883955	0.462	0.261	8.05601637068239e-142	Fibroblast	SOD2
1.63691659874591e-145	0.421330224067308	0.774	0.612	5.51542678781446e-141	Fibroblast	SSR2
1.67327140730748e-145	0.336540700244026	0.668	0.405	5.63792067978181e-141	Fibroblast	HSBP1
2.29313063773058e-145	0.322057089482576	0.367	0.176	7.72647437076942e-141	Fibroblast	WDR45
1.13598343279959e-144	0.324059957937651	0.111	0.02	3.82758257847494e-140	Fibroblast	NFASC
1.84023777152442e-144	0.270295350784958	0.235	0.081	6.20049714737438e-140	Fibroblast	SYNE1
2.49659085076215e-144	0.271004196080503	0.202	0.065	8.41201321255797e-140	Fibroblast	STK3
9.12628385859556e-144	0.265775094092071	0.245	0.089	3.07501008331519e-139	Fibroblast	USP11
1.02281900658875e-143	0.410742900829859	0.493	0.286	3.44628636080013e-139	Fibroblast	YIF1A
1.0555908282051e-143	0.401426001247124	0.513	0.299	3.55670773655425e-139	Fibroblast	ERLEC1
2.30419048229113e-143	0.366310396803023	0.362	0.173	7.76373941103173e-139	Fibroblast	CASC4
2.72898911552556e-143	0.311352678228487	0.323	0.141	9.19505592585183e-139	Fibroblast	NCKAP1
5.46983314865205e-143	0.261171870735859	0.288	0.117	1.84300558110682e-138	Fibroblast	GNL1
1.07643901229971e-142	0.268216078284964	0.353	0.16	3.62695360804266e-138	Fibroblast	AIDA
4.70232618691664e-142	0.252702271680742	0.311	0.133	1.58440178541969e-137	Fibroblast	RBM7
8.95688079416964e-142	0.4026064537543	0.223	0.079	3.01793141478752e-137	Fibroblast	LINC01133
2.83677515937303e-141	0.360862462108675	0.368	0.177	9.55823022199149e-137	Fibroblast	AHCYL1
